Unnamed: 0,WT,WT,WT,WT,WT,WT,WT
13295,22.3781323,26.51303565,185.348869144,659.174511190997,66.24769088,610.029640493,210.82241743
13296,22.3781323,26.51303565,185.449469144,659.183963820997,66.24769088,610.029640493,210.84678863
13297,22.3781323,26.51303565,185.455218374,659.224559720997,66.24769088,610.029640493,210.88368483
13298,22.3781323,26.51303565,185.516490274,659.238069220997,66.24769088,610.029640493,210.92778883
13299,22.3781323,26.51303565,185.570850574,659.256841020997,66.24769088,610.029640493,210.98163273
13300,22.3781323,26.51303565,185.608545174,659.274195820997,66.24769088,610.029640493,211.04767913
13301,22.3781323,26.51303565,185.647585374,659.303697020997,66.24769088,610.029640493,211.08197413
13302,22.3781323,26.51303565,185.678995974,659.346591020997,66.24769088,610.029640493,211.11876803
13303,22.3781323,26.51303565,185.737428374,659.363585920997,66.24769088,610.029640493,211.14485933
13304,22.3781323,26.51303565,185.763506374,659.383773320997,66.24769088,610.029640493,211.26315233
13305,22.3781323,26.51303565,185.765897904,659.391186730997,66.24769088,610.029640493,211.31345253
13306,22.3781323,26.51303565,185.830544204,659.415400830997,66.24769088,610.029640493,211.35312373
13307,22.3781323,26.51303565,185.884825004,659.436121830997,66.24769088,610.029640493,211.39428323
13308,22.3781323,26.51303565,185.921882904,659.456795930997,66.24769088,610.029640493,211.51316623
13309,22.3781323,26.51303565,185.961147104,659.488978830997,66.24769088,610.029640493,211.63764123
13310,22.3781323,26.51303565,186.041942704,659.549977630997,66.24769088,610.029640493,211.74985723
13311,22.3781323,26.51303565,186.088646204,659.561893830997,66.24769088,610.029640493,211.82348363
13312,22.3781323,26.51303565,186.126460104,659.595821230997,66.24769088,610.029640493,211.87107383
13313,22.3781323,26.51303565,186.153390804,659.630471730997,66.24769088,610.029640493,211.94383453
13314,22.3781323,26.51303565,186.174570104,659.662802930997,66.24769088,610.029640493,211.96396263
13315,22.3781323,26.51303565,186.219889804,659.696384130997,66.24769088,610.029640493,212.00252543
13316,22.3781323,26.51303565,186.399827804,659.829948130997,66.24769088,610.029640493,212.11825743
13317,22.3781323,26.51303565,186.558817804,659.860421430997,66.24769088,610.029640493,212.23404043
13318,22.3781323,26.51303565,186.584869604,659.905809330997,66.24769088,610.029640493,212.27961153
13319,22.3781323,26.51303565,186.622107304,659.912424480997,66.24769088,610.029640493,212.34011423
13320,22.3781323,26.51303565,186.677370504,659.927654180997,66.24769088,610.029640493,212.39629523
13321,22.3781323,26.51303565,186.683303984,659.962149680997,66.24769088,610.029640493,212.46641343
13322,22.3781323,26.51303565,186.723166084,659.980931880997,66.24769088,610.029640493,212.49045993
13323,22.3781323,26.51303565,186.740015284,659.999195280997,66.24769088,610.029640493,212.52971443
13324,22.3781323,26.51303565,186.814227684,660.026650580998,66.24769088,610.029640493,212.55580573
13325,22.3781323,26.51303565,186.836759884,660.087831980998,66.24769088,610.029640493,212.65344613
13326,22.3781323,26.51303565,186.868978684,660.130832380998,66.24769088,610.029640493,212.71017203
13327,22.3781323,26.51303565,187.041198684,660.152941780997,66.24769088,610.029640493,212.87285103
13328,22.3781323,26.51303565,187.139155684,660.172053880998,66.24769088,610.029640493,212.96477303
13329,22.3781323,26.51303565,187.161076784,660.175792460998,66.24769088,610.029640493,213.11136603
13330,22.3781323,26.51303565,187.264007784,660.198216660998,66.24769088,610.029640493,213.13306723
13331,22.3781323,26.51303565,187.316649984,660.232894360998,66.24769088,610.029640493,213.17934473
13332,22.3781323,26.51303565,187.369332684,660.268529760998,66.24769088,610.029640493,213.22725023
13333,22.3781323,26.51303565,187.462884984,660.274937400998,66.24769088,610.029640493,213.24873083
13334,22.3781323,26.51303565,187.529943484,660.287008000998,66.24769088,610.029640493,213.26682103
13335,22.3781323,26.51303565,187.672970484,660.310393500998,66.24769088,610.029640493,213.34878923
13336,22.3781323,26.51303565,187.854920484,660.337943000998,66.24769088,610.029640493,213.44719323
13337,22.3781323,26.51303565,187.918182084,660.344158380998,66.24769088,610.029640493,213.49784583
13338,22.3781323,26.51303565,187.986240484,660.381636480998,66.24769088,610.029640493,213.51340363
13339,22.3781323,26.51303565,187.993355794,660.412060780998,66.24769088,610.029640493,213.58341383
13340,22.3781323,26.51303565,188.043496094,660.427059480998,66.24769088,610.029640493,213.66120293
13341,22.3781323,26.51303565,188.052969574,660.457861280998,66.24769088,610.029640493,213.71137543
13342,22.3781323,26.51303565,188.115999374,660.519576080998,66.24769088,610.029640493,213.71915434
13343,22.3781323,26.51303565,188.290854374,660.607373180998,66.24769088,610.029640493,213.76980694
13344,22.3781323,26.51303565,188.356951774,660.649293980998,66.24769088,610.029640493,213.80418524
13345,22.3781323,26.51303565,188.421346974,660.658763970997,66.24769088,610.029640493,213.83060064
13346,22.3781323,26.51303565,188.544872974,660.689385970997,66.24769088,610.029640493,213.89420924
13347,22.3781323,26.51303565,188.619748074,660.736617570998,66.24769088,610.029640493,213.89794465
13348,22.3781323,26.51303565,188.635806874,660.770287270998,66.24769088,610.029640493,213.91827205
13349,22.3781323,26.51303565,188.827473874,660.795989670998,66.24769088,610.029640493,213.96175745
13350,22.3781323,26.51303565,188.892691974,660.813964270998,66.24769088,610.029640493,213.96175745
13351,22.3781323,26.51303565,188.906200674,660.858164570998,66.24769088,610.029640493,213.96175745
13352,22.3781323,26.51303565,189.025089674,660.864428320998,66.24769088,610.029640493,213.96175745
13353,22.3781323,26.51303565,189.073124174,660.878118520998,66.24769088,610.029640493,213.96175745
13354,22.3781323,26.51303565,189.099152874,660.930853920998,66.24769088,610.029640493,214.01102065
13355,22.3781323,26.51303565,189.175756974,661.011106620998,66.24769088,610.029640493,214.16297865
13356,22.3781323,26.51303565,189.262068274,661.032183220998,66.24769088,610.029640493,214.16297865
13357,22.3781323,26.51303565,189.290006074,661.066222220998,66.24769088,610.029640493,214.16297865
13358,22.3781323,26.51303565,189.297343534,661.093362520998,66.24769088,610.029640493,214.16297865
13359,22.3781323,26.51303565,189.309560934,661.123363020998,66.24769088,610.029640493,214.16297865
13360,22.3781323,26.51303565,189.359178834,661.136958920998,66.24769088,610.029640493,214.16297865
13361,22.3781323,26.51303565,189.387331434,661.145457170998,66.24769088,610.029640493,214.16297865
13362,22.3781323,26.51303565,189.391247004,661.160867070998,66.24769088,610.029640493,214.16297865
13363,22.3781323,26.51303565,189.407882504,661.178457370998,66.24769088,610.029640493,214.16297865
13364,22.3781323,26.51303565,189.426265404,661.189806770998,66.24769088,610.029640493,214.16297865
13365,22.3781323,26.51303565,189.432683164,661.195554020998,66.24769088,610.029640493,214.16297865
13366,22.3781323,26.51303565,189.473019664,661.202384300998,66.24769088,610.029640493,214.16297865
13367,22.3781323,26.51303565,189.497891564,661.222825700998,66.24769088,610.029640493,214.16297865
13368,22.3781323,26.51303565,189.511045564,661.237077100998,66.24769088,610.029640493,214.16297865
13369,22.3781323,26.51303565,189.544035664,661.249958700998,66.24769088,610.029640493,214.16297865
13370,22.3781323,26.51303565,189.573438964,661.255539860998,66.24769088,610.029640493,214.16297865
13371,22.3781323,26.51303565,189.602867264,661.291993960998,66.24769088,610.029640493,214.16297865
13372,22.3781323,26.51303565,189.634486164,661.392857960998,66.24769088,610.029640493,214.16297865
13373,22.3781323,26.51303565,189.698109864,661.487955860998,66.24769088,610.029640493,214.16297865
13374,22.3781323,26.51303565,189.730753264,661.565144460998,66.24769088,610.029640493,214.16297865
13375,22.3781323,26.51303565,189.789573364,661.584545560998,66.24769088,610.029640493,214.16297865
13376,22.3781323,26.51303565,189.807597064,661.635030560998,66.24769088,610.029640493,214.16297865
13377,22.3781323,26.51303565,189.876190964,661.682806360998,66.24769088,610.029640493,214.16297865
13378,22.3781323,26.51303565,189.912781464,661.692442570998,66.24769088,610.029640493,214.16297865
13379,22.3781323,26.51303565,189.978731264,661.713288770998,66.24769088,610.029640493,214.16297865
13380,22.3781323,26.51303565,189.986656354,661.746312670998,66.24769088,610.029640493,214.16297865
13381,22.3781323,26.51303565,190.018624554,661.753784390998,66.24769088,610.029640493,214.16297865
13382,22.3781323,26.51303565,190.069311854,661.780577090998,66.24769088,610.029640493,214.16297865
13383,22.3781323,26.51303565,190.153246054,661.786920390998,66.24769088,610.029640493,214.16297865
13384,22.3781323,26.51303565,190.280874054,661.813434490998,66.24769088,610.029640493,214.16297865
13385,22.3781323,26.51303565,190.321994554,661.857134090998,66.24769088,610.029640493,214.16297865
13386,22.3781323,26.51303565,190.382323954,661.861713670998,66.24769088,610.029640493,214.16297865
13387,22.3781323,26.51303565,190.599261954,661.885807170998,66.24769088,610.029640493,214.16297865
13388,22.3781323,26.51303565,190.690629754,661.927216970998,66.24769088,610.029640493,214.16297865
13389,22.3781323,26.51303565,190.718234654,661.936211950998,66.24769088,610.029640493,214.16297865
13390,22.3781323,26.51303565,190.765707454,661.994897450998,66.24769088,610.029640493,214.16297865
13391,22.3781323,26.51303565,190.791574254,662.012326450998,66.24769088,610.029640493,214.16297865
13392,22.3781323,26.51303565,190.975429254,662.047098950998,66.24769088,610.029640493,214.16297865
13393,22.3781323,26.51303565,191.264672254,662.067489350998,66.24769088,610.029640493,214.16297865
13394,22.3781323,26.51303565,191.323325654,662.137060150998,66.24769088,610.029640493,214.16297865
13395,22.3781323,26.51303565,191.456510654,662.183578550998,66.24769088,610.029640493,214.16297865
13396,22.3781323,26.51303565,191.547720354,662.225309150998,66.24769088,610.029640493,214.16297865
13397,22.3781323,26.51303565,191.692408354,662.262873850998,66.24769088,610.029640493,214.16297865
13398,22.3781323,26.51303565,191.938414354,662.271686450998,66.24769088,610.029640493,214.16297865
13399,22.3781323,26.51303565,191.986654954,662.285414650998,66.24769088,610.029640493,214.16297865
13400,22.3781323,26.51303565,192.017374654,662.299987050998,66.24769088,610.029640493,214.16297865
13401,22.3781323,26.51303565,192.019613304,662.351509450998,66.24769088,610.029640493,214.16297865
13402,22.3781323,26.51303565,192.150637304,662.396748450998,66.24769088,610.029640493,214.16297865
13403,22.3781323,26.51303565,192.245093004,662.410077850998,66.24769088,610.029640493,214.16297865
13404,22.3781323,26.51303565,192.272094004,662.434594450998,66.24769088,610.029640493,214.16297865
13405,22.3781323,26.51303565,192.407965004,662.450801950998,66.24769088,610.029640493,214.16297865
13406,22.3781323,26.51303565,192.438013004,662.490910150998,66.24769088,610.029640493,214.16297865
13407,22.3781323,26.51303565,192.547379004,662.532071650998,66.24769088,610.029640493,214.16297865
13408,22.3781323,26.51303565,192.555215924,662.555840450998,66.24769088,610.029640493,214.16297865
13409,22.3781323,26.51303565,192.585656824,662.603761450998,66.24769088,610.029640493,214.16297865
13410,22.3781323,26.51303565,192.694754824,662.614928350998,66.24769088,610.029640493,214.16297865
13411,22.3781323,26.51303565,192.720442924,662.628236850998,66.24769088,610.029640493,214.16297865
13412,22.3781323,26.51303565,192.792408924,662.719852850998,66.24769088,610.029640493,214.16297865
13413,22.3781323,26.51303565,192.841913624,662.782082750998,66.24769088,610.029640493,214.16297865
13414,22.3781323,26.51303565,192.879629024,662.824665350998,66.24769088,610.029640493,214.16297865
13415,22.3781323,26.51303565,192.926617424,662.834289120998,66.24769088,610.029640493,214.16297865
13416,22.3781323,26.51303565,192.982939824,662.906003520998,66.24769088,610.029640493,214.16297865
13417,22.3781323,26.51303565,193.003672324,662.970594920998,66.24769088,610.029640493,214.16297865
13418,22.3781323,26.51303565,193.080704124,662.980592420998,66.24769088,610.029640493,214.16297865
13419,22.3781323,26.51303565,193.150014424,663.030235320998,66.24769088,610.029640493,214.16297865
13420,22.3781323,26.51303565,193.174785124,663.074375620998,66.24769088,610.029640493,214.16297865
13421,22.3781323,26.51303565,193.195638824,663.119111520998,66.24769088,610.029640493,214.16297865
13422,22.3781323,26.51303565,193.385714824,663.213294020998,66.24769088,610.029640493,214.16297865
13423,22.3781323,26.51303565,193.597250824,663.246779520998,66.24769088,610.029640493,214.16297865
13424,22.3781323,26.51303565,193.603820364,663.265734320998,66.24769088,610.029640493,214.16297865
13425,22.3781323,26.51303565,193.617023864,663.287691820998,66.24769088,610.029640493,214.16297865
13426,22.3781323,26.51303565,193.679552164,663.342403720998,66.24769088,610.029640493,214.16297865
13427,22.3781323,26.51303565,193.710044264,663.356659020998,66.24769088,610.029640493,214.16297865
13428,22.3781323,26.51303565,193.731725564,663.373834220998,66.24769088,610.029640493,214.16297865
13429,22.3781323,26.51303565,193.758027964,663.411196620998,66.24769088,610.029640493,214.16297865
13430,22.3781323,26.51303565,193.897911964,663.497934920998,66.24769088,610.029640493,214.16297865
13431,22.3781323,26.51303565,194.027273964,663.550010420998,66.24769088,610.029640493,214.16297865
13432,22.3781323,26.51303565,194.040343364,663.575942120998,66.24769088,610.029640493,214.16297865
13433,22.3781323,26.51303565,194.053582164,663.592474120998,66.24769088,610.029640493,214.16297865
13434,22.3781323,26.51303565,194.181614164,663.618087020998,66.24769088,610.029640493,214.16297865
13435,22.3781323,26.51303565,194.270960264,663.644498720998,66.24769088,610.029640493,214.16297865
13436,22.3781323,26.51303565,194.339523464,663.687691720998,66.24769088,610.029640493,214.16297865
13437,22.3781323,26.51303565,194.404076464,663.693986020998,66.24769088,610.029640493,214.16297865
13438,22.3781323,26.51303565,194.454130364,663.715311120998,66.24769088,610.029640493,214.16297865
13439,22.3781323,26.51303565,194.511170664,663.730593720998,66.24769088,610.029640493,214.16297865
13440,22.3781323,26.51303565,194.617979664,663.772115120998,66.24769088,610.029640493,214.16297865
13441,22.3781323,26.51303565,194.694876464,663.815667220998,66.24769088,610.029640493,214.16297865
13442,22.3781323,26.51303565,194.738986264,663.846610520998,66.24769088,610.029640493,214.16297865
13443,22.3781323,26.51303565,194.817472664,663.862168820998,66.24769088,610.029640493,214.16297865
13444,22.3781323,26.51303565,194.897254064,663.897646120998,66.24769088,610.029640493,214.16297865
13445,22.3781323,26.51303565,194.954143764,663.942185720998,66.24769088,610.029640493,214.16297865
13446,22.3781323,26.51303565,194.962524514,663.952172470998,66.24769088,610.029640493,214.16297865
13447,22.3781323,26.51303565,194.973774914,664.024165070998,66.24769088,610.029640493,214.16297865
13448,22.3781323,26.51303565,195.043075014,664.042032670998,66.24769088,610.029640493,214.16297865
13449,22.3781323,26.51303565,195.085985214,664.112126370998,66.24769088,610.029640493,214.16297865
13450,22.3781323,26.51303565,195.136279514,664.195597670998,66.24769088,610.029640493,214.16297865
13451,22.3781323,26.51303565,195.174780114,664.236010370998,66.24769088,610.029640493,214.16297865
13452,22.3781323,26.51303565,195.208118514,664.268064870998,66.24769088,610.029640493,214.16297865
13453,22.3781323,26.51303565,195.255161814,664.286672670998,66.24769088,610.029640493,214.16297865
13454,22.3781323,26.51303565,195.403267814,664.349703570998,66.24769088,610.029640493,214.16297865
13455,22.3781323,26.51303565,195.424165514,664.423213470998,66.24769088,610.029640493,214.16297865
13456,22.3781323,26.51303565,195.483334814,664.513216970998,66.24769088,610.029640493,214.16297865
13457,22.3781323,26.51303565,195.504702514,664.560275770998,66.24769088,610.029640493,214.16297865
13458,22.3781323,26.51303565,195.555691714,664.569812680998,66.24769088,610.029640493,214.16297865
13459,22.3781323,26.51303565,195.633105414,664.580923680998,66.24769088,610.029640493,214.16297865
13460,22.3781323,26.51303565,195.717847014,664.606222780998,66.24769088,610.029640493,214.16297865
13461,22.3781323,26.51303565,195.796430014,664.618317380998,66.24769088,610.029640493,214.16297865
13462,22.3781323,26.51303565,195.890486014,664.630117080998,66.24769088,610.029640493,214.16297865
13463,22.3781323,26.51303565,196.048736014,664.645107180998,66.24769088,610.029640493,214.16297865
13464,22.3781323,26.51303565,196.136673414,664.701104180998,66.24769088,610.029640493,214.16297865
13465,22.3781323,26.51303565,196.204365714,664.740846080998,66.24769088,610.029640493,214.16297865
13466,22.3781323,26.51303565,196.253147914,664.760927880998,66.24769088,610.029640493,214.16297865
13467,22.3781323,26.51303565,196.306607114,664.775600680998,66.24769088,610.029640493,214.16297865
13468,22.3781323,26.51303565,196.356271014,664.800312280998,66.24769088,610.029640493,214.16297865
13469,22.3781323,26.51303565,196.423627814,664.812479980998,66.24769088,610.029640493,214.16297865
13470,22.3781323,26.51303565,196.491246214,664.878698280998,66.24769088,610.029640493,214.16297865
13471,22.3781323,26.51303565,196.597560214,664.942414480998,66.24769088,610.029640493,214.16297865
13472,22.3781323,26.51303565,196.614068914,664.946325840998,66.24769088,610.029640493,214.16297865
13473,22.3781323,26.51303565,196.688306214,665.005143440998,66.24769088,610.029640493,214.16297865
13474,22.3781323,26.51303565,196.796684214,665.017536740998,66.24769088,610.029640493,214.16297865
13475,22.3781323,26.51303565,196.863118214,665.046125140998,66.24769088,610.029640493,214.16297865
13476,22.3781323,26.51303565,196.890095514,665.050105370998,66.24769088,610.029640493,214.16297865
13477,22.3781323,26.51303565,196.934667114,665.060496470998,66.24769088,610.029640493,214.16297865
13478,22.3781323,26.51303565,196.978679914,665.097442470998,66.24769088,610.029640493,214.16297865
13479,22.3781323,26.51303565,197.019074114,665.167044670998,66.24769088,610.029640493,214.16297865
13480,22.3781323,26.51303565,197.078906314,665.204317770998,66.24769088,610.029640493,214.16297865
13481,22.3781323,26.51303565,197.113084114,665.222622170998,66.24769088,610.029640493,214.16297865
13482,22.3781323,26.51303565,197.199908814,665.227987110998,66.24769088,610.029640493,214.16297865
13483,22.3781323,26.51303565,197.268327014,665.290348910998,66.24769088,610.029640493,214.16297865
13484,22.3781323,26.51303565,197.319485014,665.352311110998,66.24769088,610.029640493,214.16297865
13485,22.3781323,26.51303565,197.372753514,665.368886510998,66.24769088,610.029640493,214.16297865
13486,22.3781323,26.51303565,197.475271514,665.392288810998,66.24769088,610.029640493,214.16297865
13487,22.3781323,26.51303565,197.492830114,665.477408810998,66.24769088,610.029640493,214.16297865
13488,22.3781323,26.51303565,197.531895314,665.511550410998,66.24769088,610.029640493,214.16297865
13489,22.3781323,26.51303565,197.542217514,665.540714610998,66.24769088,610.029640493,214.16297865
13490,22.3781323,26.51303565,197.557874414,665.556481610998,66.24769088,610.029640493,214.16297865
13491,22.3781323,26.51303565,197.574315614,665.567317010998,66.24769088,610.029640493,214.16297865
13492,22.3781323,26.51303565,197.595479914,665.616180910998,66.24769088,610.029640493,214.16297865
13493,22.3781323,26.51303565,197.669537514,665.693477510998,66.24769088,610.029640493,214.16297865
13494,22.3781323,26.51303565,197.707791314,665.729745310998,66.24769088,610.029640493,214.16297865
13495,22.3781323,26.51303565,197.738334814,665.808121210998,66.24769088,610.029640493,214.16297865
13496,22.3781323,26.51303565,197.776415014,665.878184610998,66.24769088,610.029640493,214.16297865
13497,22.3781323,26.51303565,197.784483204,665.883242620998,66.24769088,610.029640493,214.16297865
13498,22.3781323,26.51303565,197.851225504,665.943340120998,66.24769088,610.029640493,214.16297865
13499,22.3781323,26.51303565,197.882945504,665.944752500998,66.24769088,610.029640493,214.16297865
13500,22.3781323,26.51303565,197.919478004,666.064522500998,66.24769088,610.029640493,214.16297865
13501,22.3781323,26.51303565,197.962142204,666.163891900998,66.24769088,610.029640493,214.16297865
13502,22.3781323,26.51303565,198.021308404,666.172708960998,66.24769088,610.029640493,214.16297865
13503,22.3781323,26.51303565,198.066778804,666.206545060998,66.24769088,610.029640493,214.16297865
13504,22.3781323,26.51303565,198.110764704,666.214315020998,66.24769088,610.029640493,214.16297865
13505,22.3781323,26.51303565,198.247601704,666.246952220998,66.24769088,610.029640493,214.16297865
13506,22.3781323,26.51303565,198.322885504,666.266335820997,66.24769088,610.029640493,214.16297865
13507,22.3781323,26.51303565,198.341056904,666.278542120997,66.24769088,610.029640493,214.16297865
13508,22.3781323,26.51303565,198.379338404,666.303649820998,66.24769088,610.029640493,214.16297865
13509,22.3781323,26.51303565,198.389076104,666.347808120998,66.24769088,610.029640493,214.16297865
13510,22.3781323,26.51303565,198.414966104,666.442501020998,66.24769088,610.029640493,214.16297865
13511,22.3781323,26.51303565,198.463698404,666.452780620998,66.24769088,610.029640493,214.16297865
13512,22.3781323,26.51303565,198.530476504,666.497207820998,66.24769088,610.029640493,214.16297865
13513,22.3781323,26.51303565,198.599768404,666.521277220998,66.24769088,610.029640493,214.16297865
13514,22.3781323,26.51303565,198.643206204,666.536878520998,66.24769088,610.029640493,214.16297865
13515,22.3781323,26.51303565,198.692601004,666.562119620998,66.24769088,610.029640493,214.16297865
13516,22.3781323,26.51303565,198.725607604,666.585659620998,66.24769088,610.029640493,214.16297865
13517,22.3781323,26.51303565,198.826059604,666.625590620998,66.24769088,610.029640493,214.16297865
13518,22.3781323,26.51303565,198.862662504,666.643717620998,66.24769088,610.029640493,214.16297865
13519,22.3781323,26.51303565,198.922344304,666.736663820998,66.24769088,610.029640493,214.16297865
13520,22.3781323,26.51303565,198.922982444,666.798580120998,66.24769088,610.029640493,214.16297865
13521,22.3781323,26.51303565,198.999443244,666.817173120998,66.24769088,610.029640493,214.16297865
13522,22.3781323,26.51303565,199.079180044,666.888602920998,66.24769088,610.029640493,214.16297865
13523,22.3781323,26.51303565,199.143536944,666.920241420998,66.24769088,610.029640493,214.16297865
13524,22.3781323,26.51303565,199.237256344,666.967123920998,66.24769088,610.029640493,214.16297865
13525,22.3781323,26.51303565,199.299654644,666.982434620998,66.24769088,610.029640493,214.16297865
13526,22.3781323,26.51303565,199.454894644,667.001496220998,66.24769088,610.029640493,214.16297865
13527,22.3781323,26.51303565,199.467519444,667.031591420998,66.24769088,610.029640493,214.16297865
13528,22.3781323,26.51303565,199.506693944,667.057257720998,66.24769088,610.029640493,214.16297865
13529,22.3781323,26.51303565,199.606092044,667.095898520998,66.24769088,610.029640493,214.16297865
13530,22.3781323,26.51303565,199.685471644,667.104953730998,66.24769088,610.029640493,214.16297865
13531,22.3781323,26.51303565,199.764716544,667.144187630998,66.24769088,610.029640493,214.16297865
13532,22.3781323,26.51303565,199.810825044,667.167136730998,66.24769088,610.029640493,214.16297865
13533,22.3781323,26.51303565,199.907636344,667.204633730998,66.24769088,610.029640493,214.16297865
13534,22.3781323,26.51303565,199.991911944,667.206885820998,66.24769088,610.029640493,214.16297865
13535,22.3781323,26.51303565,200.059467844,667.248704620998,66.24769088,610.029640493,214.16297865
13536,22.3781323,26.51303565,200.107150144,667.276116020998,66.24769088,610.029640493,214.16297865
13537,22.3781323,26.51303565,200.117305444,667.305643820998,66.24769088,610.029640493,214.16297865
13538,22.3781323,26.51303565,200.144604744,667.329494920998,66.24769088,610.029640493,214.16297865
13539,22.3781323,26.51303565,200.214940944,667.353652920998,66.24769088,610.029640493,214.16297865
13540,22.3781323,26.51303565,200.360735944,667.383769820998,66.24769088,610.029640493,214.16297865
13541,22.3781323,26.51303565,200.494759944,667.393575010998,66.24769088,610.029640493,214.16297865
13542,22.3781323,26.51303565,200.558329444,667.411830910998,66.24769088,610.029640493,214.16297865
13543,22.3781323,26.51303565,200.613554244,667.425894610998,66.24769088,610.029640493,214.16297865
13544,22.3781323,26.51303565,200.644510744,667.469013310998,66.24769088,610.029640493,214.16297865
13545,22.3781323,26.51303565,200.752348744,667.538272610998,66.24769088,610.029640493,214.16297865
13546,22.3781323,26.51303565,200.916266744,667.591916110998,66.24769088,610.029640493,214.16297865
13547,22.3781323,26.51303565,200.943220944,667.635369610998,66.24769088,610.029640493,214.16297865
13548,22.3781323,26.51303565,200.960230044,667.726145410998,66.24769088,610.029640493,214.16297865
13549,22.3781323,26.51303565,201.030845944,667.765106310998,66.24769088,610.029640493,214.16297865
13550,22.3781323,26.51303565,201.058608344,667.776287910998,66.24769088,610.029640493,214.16297865
13551,22.3781323,26.51303565,201.067952974,667.813512810998,66.24769088,610.029640493,214.16297865
13552,22.3781323,26.51303565,201.089178274,667.832301410998,66.24769088,610.029640493,214.16297865
13553,22.3781323,26.51303565,201.099303874,667.851324810998,66.24769088,610.029640493,214.16297865
13554,22.3781323,26.51303565,201.142875474,667.874858610998,66.24769088,610.029640493,214.16297865
13555,22.3781323,26.51303565,201.276459474,667.910005310998,66.24769088,610.029640493,214.16297865
13556,22.3781323,26.51303565,201.395345474,667.947272710998,66.24769088,610.029640493,214.16297865
13557,22.3781323,26.51303565,201.508989474,667.996565610998,66.24769088,610.029640493,214.16297865
13558,22.3781323,26.51303565,201.590353274,668.077482810998,66.24769088,610.029640493,214.16297865
13559,22.3781323,26.51303565,201.600733774,668.090336010998,66.24769088,610.029640493,214.16297865
13560,22.3781323,26.51303565,201.675942174,668.128770010998,66.24769088,610.029640493,214.16297865
13561,22.3781323,26.51303565,201.827476174,668.152822510998,66.24769088,610.029640493,214.16297865
13562,22.3781323,26.51303565,201.880109874,668.180063510998,66.24769088,610.029640493,214.16297865
13563,22.3781323,26.51303565,201.991914874,668.206915810998,66.24769088,610.029640493,214.16297865
13564,22.3781323,26.51303565,202.074607774,668.241525010998,66.24769088,610.029640493,214.16297865
13565,22.3781323,26.51303565,202.111289274,668.268308710998,66.24769088,610.029640493,214.16297865
13566,22.3781323,26.51303565,202.147278074,668.279414310998,66.24769088,610.029640493,214.16297865
13567,22.3781323,26.51303565,202.221633474,668.314385210998,66.24769088,610.029640493,214.16297865
13568,22.3781323,26.51303565,202.242175574,668.360524310998,66.24769088,610.029640493,214.16297865
13569,22.3781323,26.51303565,202.307829374,668.367436860998,66.24769088,610.029640493,214.16297865
13570,22.3781323,26.51303565,202.343515874,668.402779860998,66.24769088,610.029640493,214.16297865
13571,22.3781323,26.51303565,202.360689774,668.455557560998,66.24769088,610.029640493,214.16297865
13572,22.3781323,26.51303565,202.394160174,668.471047960998,66.24769088,610.029640493,214.16297865
13573,22.3781323,26.51303565,202.414051874,668.499160960998,66.24769088,610.029640493,214.16297865
13574,22.3781323,26.51303565,202.450040274,668.512480760998,66.24769088,610.029640493,214.16297865
13575,22.3781323,26.51303565,202.496010574,668.524800460998,66.24769088,610.029640493,214.16297865
13576,22.3781323,26.51303565,202.573222174,668.527610700998,66.24769088,610.029640493,214.16297865
13577,22.3781323,26.51303565,202.713863174,668.557689000998,66.24769088,610.029640493,214.16297865
13578,22.3781323,26.51303565,202.879989174,668.571344800998,66.24769088,610.029640493,214.16297865
13579,22.3781323,26.51303565,202.926003474,668.594837000998,66.24769088,610.029640493,214.16297865
13580,22.3781323,26.51303565,202.963635674,668.633134900998,66.24769088,610.029640493,214.16297865
13581,22.3781323,26.51303565,202.980487674,668.665847800998,66.24769088,610.029640493,214.16297865
13582,22.3781323,26.51303565,203.017462274,668.670328780998,66.24769088,610.029640493,214.16297865
13583,22.3781323,26.51303565,203.027913474,668.688845980998,66.24769088,610.029640493,214.16297865
13584,22.3781323,26.51303565,203.072097174,668.710051280998,66.24769088,610.029640493,214.16297865
13585,22.3781323,26.51303565,203.177942174,668.743115080998,66.24769088,610.029640493,214.16297865
13586,22.3781323,26.51303565,203.269340274,668.768997780998,66.24769088,610.029640493,214.16297865
13587,22.3781323,26.51303565,203.282433074,668.777348150998,66.24769088,610.029640493,214.16297865
13588,22.3781323,26.51303565,203.304663474,668.809479350998,66.24769088,610.029640493,214.16297865
13589,22.3781323,26.51303565,203.361999074,668.814005630998,66.24769088,610.029640493,214.16297865
13590,22.3781323,26.51303565,203.379226774,668.890341830998,66.24769088,610.029640493,214.16297865
13591,22.3781323,26.51303565,203.408930874,668.911779530998,66.24769088,610.029640493,214.16297865
13592,22.3781323,26.51303565,203.530743874,668.932015830998,66.24769088,610.029640493,214.16297865
13593,22.3781323,26.51303565,203.560551174,668.947598730998,66.24769088,610.029640493,214.16297865
13594,22.3781323,26.51303565,203.769732174,668.974785930998,66.24769088,610.029640493,214.16297865
13595,22.3781323,26.51303565,203.845919874,668.987600730998,66.24769088,610.029640493,214.16297865
13596,22.3781323,26.51303565,203.870050274,669.008934730998,66.24769088,610.029640493,214.16297865
13597,22.3781323,26.51303565,203.897822974,669.035144630998,66.24769088,610.029640493,214.16297865
