"","sample-1","sample-2","sample-3","sample-4","sample-5","sample-6","sample-7","sample-8","sample-9","sample-10","sample-11","sample-12"
"2844",356.353833804998,363.580629658,138.834053164,358.792746633001,322.325261440001,324.111255728,306.888059680001,275.196845001001,330.066296387,350.399806445,384.074227449,198.587439247001
"2845",356.583578804998,363.870564658,138.857014364,358.851768833001,322.360174540001,324.172926328,307.001670680001,275.356353001001,330.156358987,350.683791445,384.095335249,198.631952147001
"2846",356.715817804998,364.329576658,138.895639464,358.862342333001,322.45380384,324.205101828,307.009956150001,275.653711001001,330.166660087,351.071274445,384.105666849,198.678566347001
"2847",357.037362804998,364.335950188,138.973020064,358.865843443001,322.51531804,324.272162528,307.054986950001,275.912321001001,330.214952387,351.255671445,384.177425249,198.718756947001
"2848",357.272190804998,364.383905588,139.048705664,358.905105543001,322.52693314,324.339683528,307.147659050001,276.103998001001,330.273434087,351.585135445,384.281529249,198.865068947001
"2849",357.458449804998,364.795388588,139.118737364,358.934119643001,322.54892554,324.347339678,307.198139350001,276.132894701001,330.308136787,351.658646645,384.346940649,198.938401347001
"2850",357.582891804998,365.063672588,139.218296964,358.936099153001,322.59814304,324.368975578,307.331677350001,276.161330101001,330.331232487,351.689249445,384.361809649,199.053141347001
"2851",357.776387804998,365.217047588,139.299381864,358.942915433001,322.69285034,324.423095978,307.492414350001,276.213946001001,330.392606587,351.891202445,384.414136249,199.164224347001
"2852",357.963833804998,365.457902588,139.425985864,358.990124733001,322.81470734,324.456904478,307.575018050001,276.258084401001,330.452809487,352.183213445,384.477375749,199.240210947001
"2853",357.998986504998,365.736755588,139.604090864,359.101321733001,322.84776034,324.528739978,307.614032350001,276.321105001001,330.493867087,352.448430445,384.489429849,199.278497147001
"2854",358.003840904998,365.831182688,139.916100864,359.230715733001,322.88868934,324.591112678,307.627232550001,276.359253201001,330.522085787,352.994521445,384.526588149,199.293039747001
"2855",358.072118504998,365.869983888,140.038628864,359.284745833001,322.99021134,324.601292578,307.654529550001,276.384473601001,330.571731487,353.199413445,384.595069949,199.358732447001
"2856",358.374470504998,365.986543888,140.141237864,359.333705033001,323.04428694,324.692333078,307.685462250001,276.424119801001,330.599882287,353.628866445,384.606725249,199.425794347001
"2857",358.924976504998,366.064943888,140.284348864,359.385089933001,323.07690584,324.776142478,307.732739650001,276.433048121001,330.616363687,353.836365445,384.625077249,199.495317947001
"2858",359.122304504998,366.089331788,140.311032364,359.445921333001,323.11016264,324.796984978,307.766742950001,276.475852621001,330.656279987,354.266447445,384.663722149,199.618358947001
"2859",359.341473504998,366.159214088,140.380913064,359.531415733001,323.11937093,324.859101578,307.787769450001,276.526875321001,330.713732987,354.348054045,384.722755149,199.744636947001
"2860",359.456851504998,366.257845688,140.416835264,359.619146533001,323.17923183,324.948504078,307.826598150001,276.531937751001,330.766730187,354.534335045,384.757187249,199.810366447001
"2861",359.834585504998,366.274456088,140.505122964,359.726533533001,323.22661363,325.004970978,307.848641550001,276.544302851001,330.845896387,354.936691045,384.819617949,200.022764447001
"2862",360.137398504998,366.291375088,140.564382664,359.795762633001,323.38883463,325.051157378,307.862634550001,276.556659151001,330.892019687,355.316719045,384.862723149,200.173619447001
"2863",360.495221504998,366.367480788,140.567964374,359.863981133001,323.46844643,325.055339428,307.911457650001,276.585826351001,330.965089787,355.739214045,384.873685749,200.209317147001
"2864",360.703416504998,366.503475788,140.643203274,359.906461133001,323.54287563,325.060476228,307.952581750001,276.654450851001,330.986982087,356.052741045,384.913994349,200.325515147001
"2865",360.886194504998,366.599416788,140.652811824,359.918604433001,323.60715403,325.080616628,307.961755530001,276.724659651001,331.009316587,356.247134045,384.983701749,200.437641147001
"2866",361.066900504998,366.625474988,140.831263824,360.027852433001,323.64075223,325.110426028,308.014944830001,276.813313251001,331.024359787,356.330080345,385.053275049,200.460221047001
"2867",361.106050204998,366.627894828,141.047755824,360.177089433001,323.66311923,325.217446028,308.046126630001,276.862825651001,331.043364587,356.700969345,385.061083699,200.554346547001
"2868",361.365452204998,366.650204328,141.248142824,360.256128633001,323.72792573,325.402177028,308.061949830001,276.896042151001,331.091571787,356.846614345,385.075640699,200.617055947
"2869",361.542963204998,366.678782528,141.491648824,360.286587833001,323.75130443,325.451726128,308.148864430001,276.928616451001,331.187010587,357.503150345,385.080767239,200.680191447
"2870",361.651997204998,366.697144428,141.515705724,360.301947133001,323.80844093,325.477934628,308.258132430001,276.988292051001,331.234448487,357.963622345,385.135806639,200.743364547
"2871",361.846150204998,366.797507428,141.607784124,360.346829833001,323.89631233,325.517471028,308.334410330001,277.038086651001,331.249919687,358.245727345,385.163105739,200.855448547
"2872",361.868510504998,366.878280428,141.640340524,360.387972433001,323.93546083,325.566977628,308.375852230001,277.063995851001,331.265345687,358.693023345,385.232033339,200.916661147
"2873",361.926017404998,366.939057328,141.650595324,360.436376933001,323.99031583,325.574338838,308.385782880001,277.076407251001,331.320874387,359.237079345,385.290065739,200.924182557001
"2874",362.098968404998,366.945842308,141.729738224,360.482706833001,324.04287203,325.590862738,308.437579680001,277.106456651001,331.329904057,359.465390345,385.364881139,201.036741557001
"2875",362.252268404998,367.084410308,141.883849224,360.493373133001,324.11335543,325.624655038,308.48490738,277.160989251001,331.353006857,359.701571345,385.420237939,201.143776557001
"2876",362.453762404998,367.120724308,141.985368224,360.527752133001,324.27356743,325.656452938,308.499237280001,277.205736551001,331.361019387,360.071618345,385.445161039,201.166653357001
"2877",362.610443404998,367.210113808,142.037817524,360.593467933001,324.33080733,325.718828738,308.50610083,277.220239751001,331.386919287,360.328557345,385.503089139,201.207736557001
"2878",362.793435404998,367.226165008,142.099509224,360.608002933001,324.38530473,325.783699738,308.527518730001,277.267023451001,331.437568087,360.600046345,385.551688639,201.277883457001
"2879",362.938267404998,367.335702008,142.165922224,360.671317533001,324.49285573,325.813238538,308.547091130001,277.304374451001,331.458747087,360.899873345,385.580442639,201.406670457001
"2880",363.107346404999,367.413252708,142.242570124,360.688795433001,324.50439343,325.852801138,308.613108630001,277.327095151001,331.479711587,361.306355345,385.599041339,201.608806457
"2881",363.204356704999,367.459015308,142.318336024,360.720980133001,324.52514973,325.904621838,308.615857430001,277.344520551001,331.507597587,361.572743345,385.612925339,201.613255877
"2882",363.349406704999,367.501382108,142.344919524,360.799797733001,324.56078033,325.921550238,308.624755550001,277.388240251001,331.515006987,361.708815345,385.699819939,201.788722877
"2883",363.479794704999,367.537345708,142.377678924,360.871289833001,324.58162153,326.027809238,308.625769210001,277.466388451001,331.556434587,361.942715345,385.737258539,201.805854377
"2884",363.581811704999,367.642310708,142.420679024,360.980494833001,324.59820053,326.044624138,308.671920210001,277.500778651001,331.561526477,362.168370345,385.764299839,201.924501377
"2885",363.636524204999,367.680033708,142.475404824,361.048285433001,324.66171853,326.138093538,308.718441210001,277.550125051001,331.642819977,362.315354345,385.795104239,201.977000477001
"2886",363.986790204998,367.709439208,142.548726024,361.116971933001,324.68320493,326.159933738,308.820215210001,277.576265551001,331.697548377,362.407735245,385.802007159,201.984825107
"2887",364.169728204998,367.732400508,142.563251824,361.165021033001,324.71151583,326.182116538,308.860537110001,277.645924551001,331.731446977,362.553172245,385.804310999,202.106111107
"2888",364.330142204998,367.824665108,142.588124424,361.174188213001,324.74971583,326.223067238,308.892990210001,277.733699051001,331.849997977,362.818956245,385.847291599,202.165438907
"2889",364.395031704998,367.889795408,142.678744924,361.179594383001,324.79935253,326.232220798,308.949635210001,277.747225051001,331.968147977,363.070519245,385.864326699,202.222352307001
"2890",364.450296804998,367.949429208,142.736431924,361.243437583001,324.82487213,326.279814698,309.08785521,277.795862951001,331.995591677,363.300258245,385.879273899,202.257456407001
"2891",364.581725804998,368.068978208,142.756918924,361.320103783001,324.90114033,326.308666998,309.160525210001,277.813474351001,332.077159977,363.438839245,385.957451599,202.383530407001
"2892",364.658951604998,368.109633208,142.786052024,361.350890983001,324.98622663,326.352815198,309.173852010001,277.852055451001,332.134376877,363.585723245,386.051779599,202.429579707
"2893",364.736779504998,368.144871608,142.812732524,361.354965253001,325.00924263,326.408487698,309.225673410001,277.863887551001,332.152870777,363.700931245,386.129577499,202.476159107001
"2894",364.757696104999,368.197620608,142.839255224,361.427050353001,325.04016053,326.422863598,309.301405210001,277.910836151001,332.206272977,363.710233675,386.181012599,202.522503407
"2895",364.967390104999,368.218136508,142.914519724,361.489109353001,325.09603923,326.462843498,309.329539710001,277.920532961001,332.279839777,363.762972375,386.231226099,202.593680307001
"2896",365.075329104999,368.296488008,142.954009824,361.519273553001,325.12486593,326.473888398,309.390792210001,278.028409961001,332.345818177,363.765629895,386.266982199,202.726793307001
"2897",365.326510104998,368.311835608,142.993701924,361.525646643001,325.14324523,326.487097398,309.458003910001,278.111210261001,332.417158477,363.794352195,386.314742999,202.737998507001
"2898",365.395049304998,368.366320408,143.042842324,361.550782943001,325.20573363,326.523976398,309.462605900001,278.123903761001,332.477381577,363.850230795,386.384127099,202.789402607001
"2899",365.579134304998,368.412332808,143.067502324,361.582291743001,325.22249003,326.545776798,309.471843850001,278.163088061001,332.599773577,363.953360795,386.422122199,202.834606707001
"2900",365.892899304998,368.444859308,143.169839324,361.636540643001,325.29114913,326.645490898,309.501290750001,278.212058761001,332.614602877,363.980991295,386.463774899,202.928975807001
"2901",365.900544764998,368.459136708,143.214430224,361.700949943001,325.32530873,326.722073998,309.528217850001,278.386601761001,332.629383577,364.027879395,386.520084399,202.951279107001
"2902",365.948005064998,368.492022208,143.249783124,361.739701343001,325.36250353,326.785151698,309.573198050001,278.514796761001,332.648915577,364.041840195,386.554625099,203.026247407001
"2903",365.965026664998,368.541688308,143.349150124,361.806440743001,325.42606843,326.883601298,309.664195850001,278.525381161001,332.724411477,364.068002195,386.854421099,203.140748407001
"2904",366.032046664998,368.583530208,143.384894524,361.824023943001,325.44654793,326.895857798,309.754566150001,278.530325871001,332.833876477,364.132545395,387.301443099,203.219181707001
"2905",366.087623164998,368.625241508,143.442891624,361.877924843001,325.50314173,326.935255498,309.843921750001,278.558358971001,332.964719477,364.160194795,388.031967099,203.298979407001
"2906",366.128036164998,368.644193608,143.468109624,361.898287043001,325.63683273,326.995823498,309.901422650001,278.579231171001,332.995742677,364.210141595,388.613429099,203.414761407001
"2907",366.148994064998,368.680355408,143.514007824,361.947767343001,325.70694613,327.051926998,309.911375670001,278.601783371001,333.005937077,364.321316595,389.110570099,203.527923407001
"2908",366.175500464998,368.716659908,143.553426624,361.989066243001,325.77394063,327.090707798,309.917886420001,278.620676171001,333.092180477,364.436787595,389.639251099,203.542323807001
"2909",366.278871464998,368.758298208,143.595725024,362.024686843001,325.82491333,327.127349398,309.957822320001,278.662722671001,333.135243177,364.485020695,390.429563099,203.658524807001
"2910",366.320838264998,368.777156608,143.644544824,362.057221843001,325.83936493,327.245470398,309.967675330001,278.711399771001,333.433563177,364.491590115,391.055779099,203.735784607001
"2911",366.356402264998,368.783264198,143.757584824,362.092846643001,325.89141043,327.276621998,309.983491130001,278.745827571001,333.706150177,364.570148615,391.623160099,203.787368707001
"2912",366.371591964998,368.798691698,143.854634224,362.152409943001,325.93878593,327.300784598,310.077375530001,278.775367071001,334.189357177,364.648620115,392.257648099,203.910802707001
"2913",366.409791164998,368.828705898,143.963458224,362.168789943001,326.01123993,327.326065298,310.100203030001,278.817673271001,334.408610177,364.734892415,393.398048099,203.939194507001
"2914",366.417398334998,368.836231798,144.011353224,362.175226733001,326.06277863,327.346488798,310.147392230001,278.859318371001,335.024112177,364.765152315,393.837107099,204.011753107001
"2915",366.434534234999,368.866971298,144.098133024,362.273491733001,326.10691053,327.361228498,310.164410230001,278.902489071001,335.307480177,364.798045915,394.410727099,204.136562107001
"2916",366.461381234998,368.926738698,144.232422024,362.293346333001,326.13827573,327.411531998,310.209318030001,278.914510671001,335.628319177,364.832767815,394.928686099,204.158995907001
"2917",366.502244134998,369.065661698,144.305144424,362.320774633001,326.17304503,327.414560418,310.240386530001,278.968440371001,335.940927177,364.851268315,395.325642099,204.249139807001
"2918",366.535502634998,369.238451698,144.371085524,362.332140233001,326.24523303,327.499117218,310.257739630001,278.980917171001,336.304117177,364.960054315,395.911597099,204.344956207001
"2919",366.625450434998,369.257615898,144.523741524,362.359621633001,326.25229014,327.509279218,310.266726570001,279.013550671001,336.681558177,364.981027815,396.488007099,204.455648207001
"2920",366.657531534998,369.489250898,144.581668624,362.363890343001,326.33322774,327.578461818,310.304650970001,279.021856701001,337.022213177,365.098441815,397.044834099,204.628135207
"2921",366.680831834999,369.703077898,144.607076124,362.392526343001,327.11628474,327.596598718,310.373497670001,279.075294301001,337.096598177,365.240032815,397.488207099,204.779526207
"2922",366.709915934998,369.870024898,144.640026824,362.432480943001,328.11712474,327.608919318,310.389677370001,279.159720701001,337.123656977,365.305837915,398.195859099,204.865160807
"2923",366.735450034999,370.048620898,144.683951624,362.461744443001,328.83351774,327.644913918,310.416464570001,279.196205601001,337.193406077,365.381802215,398.810503099,204.971123807
"2924",366.787294734999,370.141626998,144.715785924,362.519513743001,329.53489174,327.658743418,310.444477770001,279.208615401001,337.235765377,365.465490515,399.363089099,205.230860807
"2925",366.817488834999,370.342193998,144.810224224,362.527515363001,330.10294074,327.754941018,310.47210247,279.230482401001,337.275396577,365.472857905,399.876297099,205.403217807
"2926",366.886338534999,370.436945698,144.831262624,362.568319763001,330.98376074,327.804555618,310.48026141,279.261078801001,337.316228377,365.516173105,400.841733099,205.421904307
"2927",366.896795334999,370.788703698,144.945047624,362.637750763001,331.53919074,327.820521918,310.51384761,279.275230701001,337.382746077,365.530015605,402.002073099,205.501996307
"2928",366.951100034998,370.826327298,145.022803824,362.674793963001,332.27581474,327.842190318,310.57228691,279.314867601001,337.402173677,365.545919505,402.584277099,205.528800307
"2929",367.011692134998,371.175796298,145.042526224,362.699674263001,332.86456874,327.856429618,310.63994561,279.347987501001,337.427788577,365.579455405,403.023533099,205.563114907
"2930",367.041235734999,371.596109298,145.084308024,362.711568463001,333.75314874,327.873732618,310.73657351,279.434540901001,337.499688377,365.585286405,403.550327099,205.576039407
"2931",367.081381734999,371.707718298,145.128115024,362.747594163001,334.47416874,327.922744418,310.76877971,279.504929401001,337.662116377,365.613853805,405.869977099,205.711915407
"2932",367.098631634999,371.830676298,145.191737224,362.770557163001,335.27426274,328.026207418,310.78447581,279.532290701001,337.747878577,365.633515705,407.975837099,205.762901807
"2933",367.150736534999,371.886751898,145.253658324,362.834872863001,335.88992874,328.086555518,310.84722651,279.553218501001,338.018301577,365.730094805,409.227227099,205.810549207
"2934",367.164914334999,372.017729898,145.313915224,362.882828163001,337.23774874,328.124479518,310.94901551,279.632513001001,338.323962577,365.750956505,409.931642099,205.874558007
"2935",367.252088734999,372.094164298,145.336995324,362.959637463001,339.13332874,328.161865818,311.00903901,279.747498001001,338.510465577,365.803098305,409.972734799,205.898440007
"2936",367.307744634999,372.135469598,145.398489224,363.066125463001,340.40481874,328.181458918,311.05971541,279.762562001001,338.685871577,365.831735905,410.241298799,206.007475007
"2937",367.323136134999,372.187333498,145.445344624,363.169611463001,340.88000074,328.206578018,311.09589641,279.794469601001,338.921700577,365.862123905,410.311288799,206.147269007
"2938",367.425739134999,372.324681498,145.592936624,363.240141263001,341.43472474,328.284566518,311.12270991,279.833386201001,339.037443577,365.898837305,410.517029799,206.169311307
"2939",367.531324134999,372.431885498,145.708959624,363.305389263001,341.69305074,328.404960518,311.16806091,279.838173261001,339.248162577,366.006268305,411.002455799,206.178030997
"2940",367.905235134999,372.490270198,145.769652624,363.356896863001,342.00046474,328.445999618,311.19984731,279.932645661001,339.496279577,366.073814505,411.316260799,206.203398497
"2941",368.293993134999,372.500273198,145.834130324,363.380833763001,342.23977674,328.542088118,311.30627831,279.975240261001,339.604840577,366.095702705,411.478393799,206.272934397
"2942",368.633987134999,372.559710698,145.986306324,363.490330763001,342.52290274,328.645870118,311.60612431,280.035080661001,339.665288077,366.148916505,411.672984799,206.294854697
"2943",369.028953134999,372.619717098,146.106160324,363.603001763001,342.76392574,328.692809718,311.99184931,280.067355961001,339.914333077,366.205662705,411.738314199,206.361222497
"2944",369.500755134999,372.677950098,146.183009124,364.090172763001,343.02256674,328.700281108,312.41133431,280.087643361001,340.388437077,366.251949905,412.087935199,206.446307597
"2945",369.969463134999,372.686184508,146.253772824,364.372967763001,343.91759374,328.729542808,312.98285231,280.121569161001,340.737895077,366.310457105,412.321680199,206.568634597
"2946",370.330839134999,372.701190308,146.277863324,364.889244763001,344.51523274,328.747518808,313.52422831,280.142060561001,340.946452077,366.343733705,412.441125199,206.691660597
"2947",370.680369134999,372.732212408,146.363115624,365.498670763001,344.87663674,328.786791008,314.13104931,280.181576161001,341.103292077,366.415692905,412.577078199,206.827946597
"2948",370.917521134999,372.756181208,146.426759324,366.229500763001,345.03816374,328.864680408,315.45648931,280.198811061001,341.142037777,366.483839405,413.172225199,206.936740597
"2949",371.360999134999,372.791795108,146.450363824,367.298280763001,345.18994374,328.919069508,316.32588831,280.257793461001,341.151949137,366.575437705,413.885738199,207.017656797
"2950",371.732326134999,372.869951808,146.540291924,368.201928763001,345.32683974,328.920095578,316.70263931,280.286842261001,341.253493137,366.656230305,414.068312199,207.024170347
"2951",371.885473134999,373.024271808,146.572975824,369.251808763001,345.35366644,328.949939678,317.05091731,280.308064261001,341.314083737,366.710208205,414.237917199,207.112940147
"2952",371.970594634999,373.107940508,146.605821524,370.159452763001,345.46955544,328.965375078,317.43321431,280.365432261001,341.333241037,366.761867305,414.493584199,207.121357407
"2953",372.176651634999,373.138000408,146.621022324,371.015543763001,345.62528244,328.977507878,317.77596931,280.457702061001,341.378471037,366.826243705,414.595883199,207.144465107
"2954",372.196573934999,373.186145508,146.665749924,371.537274763001,345.73089744,329.000409178,318.09307931,280.520072561001,341.422177937,366.935408705,415.004849199,207.157694007
"2955",372.270193134999,373.287037508,146.747825724,371.976333763001,345.95907444,329.026197278,318.34460731,280.527886381001,341.487337537,366.948633205,415.263625199,207.181888807
"2956",372.308645834999,373.333312708,146.839907224,372.402143763001,346.16852944,329.089968278,318.93825631,280.567349581001,341.507828637,366.967696705,415.730791199,207.212182207
"2957",372.330689234999,373.367816508,146.896120924,372.973572763001,346.54246244,329.168095578,319.080112310001,280.589737181001,341.582837937,367.002074205,415.957328199,207.291334107
"2958",372.358387034999,373.400340008,146.913747924,373.527795763001,346.86476244,329.217415078,319.439166310001,280.617355281001,341.695268937,367.090377705,416.230793199,207.329462707
"2959",372.388866634999,373.417650908,147.003381324,373.686641763001,346.99616944,329.295726278,319.527102910001,280.668070281001,341.731171637,367.132822205,416.484840199,207.427765507
"2960",372.441832934999,373.478643808,147.106709324,374.380702763001,347.19237044,329.345366478,319.70398491,280.742823981001,341.866619637,367.174282705,416.752255199,207.442954807
"2961",372.477660634999,373.623475808,147.162628624,374.719060763001,347.51409844,329.404145178,320.238084910001,280.787552181001,341.871341697,367.279905705,417.541711199,207.518330207
"2962",372.514611634999,373.715412708,147.199908824,375.156541763001,347.72001044,329.423563378,320.509643910001,280.840743681001,341.935437597,367.347039005,418.216315199,207.628988207
"2963",372.522646694999,373.765373708,147.293533924,375.598980763001,347.87299644,329.438143578,320.830327910001,280.891056281001,342.002627797,367.379481805,419.017702199,207.730357207
"2964",372.569798694999,373.801059408,147.347605024,375.930756763001,348.11111744,329.461465378,321.413046910001,280.940104481001,342.122705797,367.425121905,419.824844199,207.754289207
"2965",372.619398594999,373.865776508,147.376216324,376.375543763001,348.44527944,329.508449578,321.607098910001,280.965971681001,342.200567097,367.447793405,420.456861199,207.789713907
"2966",372.682490394999,373.937143208,147.446749624,376.968146763001,348.49047814,329.585341878,321.669853710001,281.016344381001,342.228358697,367.474485905,420.782868199,207.802538207
"2967",372.740759594999,374.001408308,147.526331924,379.071096763001,348.71116614,329.637194778,322.621323710001,281.061307981001,342.251928597,367.502805205,421.564144199,207.815588507
"2968",372.772082394999,374.029315408,147.575553124,380.721256763001,348.83562814,329.661849378,322.95610071,281.128375881001,342.286596997,367.528189505,421.861711199,207.831327607
"2969",372.850697694999,374.161934408,147.646449224,381.461581763001,349.20348314,329.713808578,323.17654271,281.155397681001,342.333219097,367.583334305,422.195040199,207.868980007
"2970",372.869943794999,374.215550708,147.716706424,381.557537663001,349.64294114,329.763863478,323.22673251,281.194856281001,342.369347397,367.609116405,422.367855199,207.950575307
"2971",372.893847694998,374.416617708,147.738716324,381.726907663001,350.42623714,329.773785728,323.607510510001,281.205725181001,342.426292797,367.673555805,422.562144199,208.088850307
"2972",372.902247574999,374.826994708,147.739883104,382.052835663001,350.62662614,329.846284428,323.786471510001,281.267988081001,342.549599797,367.686667105,422.681099199,208.157063207
"2973",372.943435974999,375.021288708,147.768802604,382.091022763001,350.74069514,329.877291728,323.866024210001,281.303251581001,342.653915797,367.720460905,422.864903199,208.181638407
"2974",372.971286774999,375.742397708,147.835519804,382.326727763001,351.11114414,329.883465768,324.158964210001,281.355347381001,342.706230297,367.836320905,422.972717199,208.253859007
"2975",372.978859134999,376.036543708,147.849725804,382.901450763001,351.65852014,329.952940668,324.199461910001,281.384355681001,342.802038397,367.929561905,422.996349099,208.260304977
"2976",373.007872734999,376.346802708,147.875115204,383.003323763001,352.08513714,329.996494068,324.376056910001,281.397454381001,342.813886797,367.984933605,423.201297099,208.343212477
"2977",373.033659034998,376.847442708,147.885858904,383.174619763001,352.44134314,330.023061068,324.633123910001,281.439955081001,342.831914697,368.062505905,423.375102099,208.396600877
"2978",373.067332734999,377.178483708,147.926963404,383.349625763001,352.98902814,330.032200128,324.817153910001,281.453349181001,342.887664597,368.086810105,423.388394199,208.474418377
"2979",373.087712734998,377.463897708,148.010009204,383.685912763001,353.11457014,330.056628628,325.129495910001,281.486475081001,343.040632597,368.126168305,423.431092399,208.493478277
"2980",373.155709334999,377.814701708,148.065460404,383.737276163001,353.42091614,330.063534038,325.509690910001,281.519439481001,343.178818597,368.188495805,423.468867699,208.618441277
"2981",373.230309734999,378.065535708,148.098939704,383.843673163001,353.73778214,330.103968338,325.797168910001,281.560866081001,343.183607577,368.235952005,423.518557299,208.706406577
"2982",373.242002334999,378.420371708,148.130254404,383.959421163001,354.07034314,330.177069538,326.044762910001,281.620222281001,343.244370477,368.269243505,423.594032699,208.727006477
"2983",373.357532334998,378.745651708,148.183539104,384.057954663001,354.38986714,330.237509338,326.250825910001,281.641708881001,343.255323977,368.331469805,423.638486899,209.055048477
"2984",373.483658334998,379.078262708,148.208342104,384.241229663001,354.65645614,330.288991338,326.610622910001,281.717334881001,343.298313177,368.379540905001,423.670710799,209.376612477
"2985",373.526684534998,379.392555708,148.269297904,384.330837963001,354.89620014,330.314376438,326.976544910001,281.741710181001,343.331975077,368.406175705001,423.694504299,209.495771477
"2986",373.550487834998,379.805458708,148.288776604,384.573165963001,355.09204314,330.357763538,327.234328910001,281.748658341001,343.374686177,368.474816805001,423.774056099,209.525458077
"2987",373.572842734998,379.939114708,148.335801004,384.593612163001,355.26436514,330.375888138,327.354891910001,281.812918841001,343.428033777,368.505177905,423.872600599,209.545612477
"2988",373.591297934998,380.136516708,148.382000704,384.803256163001,355.38164814,330.482902138,327.503592910001,281.911618541001,343.451735377,368.556777305,423.894948299,209.732841477
"2989",373.629082734998,380.162570708,148.437454404,385.141555163001,355.41372294,330.520224738,327.637005910001,281.993715641001,343.520519877,368.606485105001,423.978790399,209.822710477
"2990",373.648277534998,380.263527708,148.463636204,385.348952163001,355.42141818,330.599927438,327.900630910001,282.063702141001,343.602451077,368.634334005,423.992591999,209.836807777
"2991",373.681035134998,380.333776008,148.492971704,385.473837163001,355.44007708,330.629092638,328.204894910001,282.118844441001,343.640173277,368.683117705,424.027429899,209.843748537
"2992",373.699069334998,380.358919608,148.524642604,385.578957163001,355.48647638,330.691030038,328.332494910001,282.171000541001,343.675958577,368.831579705,424.085524599,209.850905427
"2993",373.747375434998,380.431719508,148.543376604,385.694071163001,355.62546738,330.790418838,328.583765910001,282.192396941001,343.704460377,368.953628705,424.133874899,209.956383427
"2994",373.788961834998,380.557702508,148.585239404,385.801665163001,355.68374298,330.868201438,329.163232910001,282.211633441001,343.719680177,368.958982085,424.165964599,210.003315227
"2995",373.857782234998,380.631838508,148.658864004,385.900189863001,355.94184998,330.929600538,329.347454910001,282.234493241001,343.743899177,369.026459485,424.196761299,210.053955827
"2996",373.903558934998,380.744428508,148.766887004,385.964327963001,356.70196998,331.049267538,329.655240910001,282.242392531001,343.795939777,369.052065985,424.212887299,210.229735827
"2997",373.947889134998,380.812956208,148.784893404,386.069698963001,357.07085498,331.213018538,329.790961910001,282.263762331001,343.859738277,369.069912985,424.249003699,210.311843327
"2998",373.955828394998,380.848054508,148.819011404,386.342188963001,357.60330098,331.254259338,330.033686910001,282.313680431001,343.903481477,369.091531585,424.359897699,210.501142327
"2999",373.968114294998,380.875486308,148.841078304,386.470294963001,358.62561098,331.278171838,330.229752910001,282.360217731001,343.925025577,369.116108385,424.488198699,210.584796027
"3000",373.978535994998,380.882558138,148.946075304,386.822399963001,359.60715498,331.308380038,330.391555910001,282.386761831001,343.963409277,369.186623385,424.573826199,210.591149387
"3001",374.035465294998,380.896336238,149.082049304,387.088815963001,360.14531398,331.319194538,330.427178910001,282.402043031001,344.022018177,369.251948185,424.649043099,210.613268587
"3002",374.125527494998,380.936728838,149.199709304,387.224517963001,360.64199398,331.334878638,330.521125310001,282.418694531001,344.043033877,369.346070385,424.666119199,210.629789687
"3003",374.189121994998,380.941307998,149.215889104,387.252989063001,361.14195798,331.350562738,330.569795610001,282.481024531001,344.071808477,369.367349885,424.690951299,210.835973687
"3004",374.198864014998,380.996329098,149.299157804,387.304662463001,361.47519698,331.397417838,330.591304110001,282.528119031001,344.135382277,369.384845785,424.708523499,210.919610087
"3005",374.217805414998,381.043052798,149.323666704,387.631605463001,362.09679598,331.415107038,330.775566110001,282.575960631001,344.151541977,369.401382285,424.728668099,210.966475987
"3006",374.236287814998,381.053144098,149.382105804,387.788152463001,362.72057898,331.497417438,330.915172110001,282.596674831001,344.181802477,369.465652285,424.775637999,211.038523487
"3007",374.269506514998,381.119003698,149.458999704,387.993812463001,363.30946398,331.577392338,331.194801110001,282.634406531001,344.279053677,369.510931485,424.798911299,211.089113287
"3008",374.353418314998,381.167630698,149.477837204,388.135420463001,363.73369698,331.631354638,331.240335010001,282.647219631001,344.291382177,369.559759385,424.807940959,211.107272987
"3009",374.385633114998,381.250822198,149.525018204,388.263226463001,364.09673098,331.705863738,331.620838010001,282.724373231001,344.303645177,369.659376385,424.876766559,211.160813387001
"3010",374.393879974998,381.332278398,149.556811304,388.354319063001,364.40201898,331.727322938,331.743605010001,282.753349031001,344.336205277,369.716061285,424.879268329,211.215123787
"3011",374.430804374998,381.380457898,149.579662704,388.462942063001,365.03755098,331.741618838,331.762093510001,282.771202831001,344.356501177,369.747952785,424.971386529,211.326181787001
"3012",374.476866774998,381.382858838,149.645153504,388.653633063001,365.28657198,331.775158338,331.851323310001,282.793476431001,344.445413077,369.765792185,424.978186029,211.560093787001
"3013",374.565133874998,381.389406238,149.700853404,388.942731063001,365.38565168,331.804208738,332.002525310001,282.809132531001,344.546963077,369.772104725,425.014390729,211.707668787001
"3014",374.608793174998,381.413800738,149.715034404,389.419388063001,365.44309468,331.889372638,332.032753310001,282.839993531001,344.548810647,369.797369225,425.063457129,211.992967787001
"3015",374.666955574998,381.426482538,149.782011304,389.734844063001,365.45218518,331.930973438,332.099536110001,282.881184831001,344.559960547,369.872078125,425.077623029,212.225787787001
"3016",374.674085444998,381.443600138,149.847436404,390.070510063001,365.51991978,331.937394358,332.139026910001,282.907725831001,344.569375107,369.891429625,425.091566029,212.257738687001
